event_id,timestamp,asset_type,user_id,action_type,resource_type,auth_status,failed_auth_attempts_past_10min,ip_address,geo_lat,geo_long,geo_dist_from_baseline_km,farm_lat,farm_long,device_type,device_os,soil_moisture_percent,soil_temp_c,humidity_percent,weather_consistency_score,irrigation_water_volume_liters,sensor_reading_variance,config_change_flag,sensor_signal_strength,anomaly_score,reason
EVT_00108,2026-01-20 01:28,gateway,FARMER_116,transmit,sensor_data,success,0,131.60.144.30,21.78296,93.31146,1.13,21.78319,93.30056,laptop,windows,27.92,24.2,75.0,89.42,1992.79,27.91,0,62.96,18.02,Normal agricultural operation
EVT_00109,2026-01-22 21:00,weather_station,FARMER_031,read,sensor_data,success,0,4.45.56.214,36.05748,89.6503,5.37,36.09257,89.69129,PC,windows,41.01,25.9,62.6,90.14,1843.23,14.4,0,68.85,29.95,Normal agricultural operation
EVT_00110,2026-01-08 22:49,gateway,FARMER_006,transmit,sensor_data,success,1,93.160.218.190,8.29245,83.59796,5.32,8.33295,83.57214,phone,android,43.33,37.94,45.26,86.31,1836.75,2.11,0,84.51,30.89,Normal agricultural operation
EVT_00111,2026-02-09 23:31,gateway,FARMER_012,config_change,device_config,success,1,209.175.93.30,22.07362,69.69608,1.2,22.08359,69.70043,laptop,linux,47.8,17.61,65.13,73.44,1225.02,11.72,0,84.82,25.37,Normal agricultural operation
EVT_00112,2026-01-19 22:24,irrigation_controller,FARMER_062,config_change,irrigation_config,success,1,47.194.183.157,34.55814,75.1902,5.33,34.52188,75.1522,PC,windows,39.29,19.64,64.84,91.48,845.24,28.45,0,85.05,33.06,Normal agricultural operation
EVT_00113,2026-01-01 13:30,gateway,FARMER_112,config_change,device_config,success,0,172.173.48.111,8.79221,83.80149,2.53,8.76954,83.8033,PC,linux,56.47,43.54,79.09,67.9,2813.03,16.71,0,58.0,39.85,Normal agricultural operation
EVT_00114,2026-01-23 13:35,gateway,FARMER_022,transmit,sensor_data,success,0,193.251.164.62,19.72303,75.16607,7.03,19.67602,75.21103,phone,ios,41.49,24.59,69.27,55.66,1597.02,0.0,0,86.1,57.63,Normal agricultural operation
EVT_00115,2026-01-21 08:19,weather_station,FARMER_016,read,sensor_data,success,1,191.9.52.104,15.69594,85.66971,5.19,15.74236,85.6648,phone,ios,54.88,22.63,53.66,67.24,643.9,30.72,0,88.54,37.09,Normal agricultural operation
EVT_00116,2026-01-16 02:36,irrigation_controller,FARMER_099,config_change,irrigation_config,success,1,184.186.231.30,12.32065,94.04263,4.18,12.29472,94.07046,laptop,linux,19.09,41.19,29.03,75.56,2062.43,14.09,0,71.32,38.09,Normal agricultural operation
EVT_00117,2026-01-08 11:18,irrigation_controller,FARMER_018,update,irrigation_config,success,1,28.130.100.49,31.13057,74.08151,4.89,31.08755,74.09222,laptop,windows,40.71,25.8,33.55,96.38,1752.63,3.63,0,78.43,34.11,Normal agricultural operation
EVT_00118,2026-01-30 23:12,irrigation_controller,FARMER_065,config_change,irrigation_config,success,0,128.2.24.142,32.61122,89.16051,3.77,32.57734,89.16222,PC,windows,27.91,28.01,54.35,82.61,1021.25,7.51,0,57.74,11.97,Normal agricultural operation
EVT_00119,2026-01-15 15:32,irrigation_controller,FARMER_113,config_change,irrigation_config,success,1,108.127.140.102,31.01735,79.06224,5.25,30.9703,79.06696,phone,android,24.78,37.28,62.88,68.2,912.72,0.0,0,67.11,34.68,Normal agricultural operation
EVT_00120,2026-01-29 18:56,soil_sensor,FARMER_026,read,sensor_data,success,0,160.148.176.236,13.88151,86.86147,5.59,13.83338,86.84646,phone,ios,12.43,26.25,38.41,62.89,972.19,29.73,0,67.13,35.72,Normal agricultural operation
EVT_00121,2026-01-31 16:27,gateway,FARMER_115,config_change,device_config,success,1,217.216.6.134,21.65999,73.48642,6.43,21.70746,73.52189,PC,windows,48.7,44.25,69.54,89.75,1295.62,34.12,0,71.12,64.56,Normal agricultural operation
EVT_00122,2026-02-04 07:07,irrigation_controller,FARMER_005,config_change,irrigation_config,success,1,209.231.52.158,14.41702,68.19459,2.78,14.39278,68.18846,phone,ios,31.88,29.02,58.64,69.31,1756.99,18.61,0,52.37,32.69,Normal agricultural operation
EVT_00123,2026-02-13 22:56,irrigation_controller,FARMER_007,config_change,irrigation_config,success,0,191.128.103.159,17.83748,74.42745,5.7,17.80448,74.3863,PC,linux,42.52,18.69,42.33,65.35,1828.98,13.14,0,86.68,38.62,Normal agricultural operation
EVT_00124,2026-01-09 12:13,soil_sensor,FARMER_095,read,sensor_data,success,0,97.20.219.72,17.76749,74.3947,4.21,17.80448,74.3863,laptop,windows,59.68,23.14,83.63,84.55,1610.33,13.58,0,80.64,34.58,Normal agricultural operation
EVT_00125,2026-02-12 10:24,gateway,FARMER_079,config_change,device_config,success,1,126.183.37.201,32.93197,87.44606,4.27,32.92943,87.40036,PC,windows,43.73,24.83,48.31,76.2,512.03,31.82,0,68.57,20.98,Normal agricultural operation
EVT_00126,2026-01-14 08:39,soil_sensor,FARMER_097,read,sensor_data,failure,13,144.4.58.172,16.20204,94.42874,1022.11,34.21393,84.89278,PC,windows,0.0,65.0,18.0,29.61,2605.17,54.12,0,7.88,72.81,Unusual geographic access; Multiple failed login attempts; Sensor spoofing or instability
EVT_00127,2026-01-25 06:24,gateway,FARMER_081,login,auth_session,success,0,162.109.217.214,21.67802,73.55476,4.72,21.70746,73.52189,PC,linux,23.35,13.02,62.83,71.91,7586.48,17.28,1,80.56,55.4,Abnormal irrigation behavior; Unauthorized configuration change
EVT_00128,2026-01-29 16:21,irrigation_controller,FARMER_056,update,irrigation_config,success,1,5.199.60.137,30.12695,83.39209,1.94,30.11281,83.38026,PC,windows,44.27,28.94,57.45,85.97,1165.49,16.95,0,62.81,48.71,Normal agricultural operation
EVT_00129,2026-01-04 22:29,weather_station,FARMER_098,read,sensor_data,success,1,98.202.15.122,8.01993,94.9075,4.02,8.01658,94.94386,laptop,linux,49.03,28.76,48.34,52.16,1593.29,0.0,0,48.68,44.02,Normal agricultural operation
EVT_00130,2026-01-26 04:35,gateway,FARMER_072,transmit,sensor_data,success,0,32.21.2.147,8.77326,83.848,4.93,8.76954,83.8033,laptop,windows,64.72,29.79,30.56,71.97,1857.32,7.71,0,60.78,44.49,Normal agricultural operation
EVT_00131,2026-01-08 07:48,soil_sensor,FARMER_029,read,sensor_data,success,1,50.58.92.172,22.11882,69.73557,5.33,22.08359,69.70043,PC,linux,38.89,27.23,57.62,70.63,1577.98,27.47,0,90.35,24.09,Normal agricultural operation
EVT_00132,2026-01-31 13:14,gateway,FARMER_031,config_change,device_config,success,0,73.35.99.82,36.08763,89.70292,1.18,36.09257,89.69129,laptop,windows,38.34,22.15,57.28,74.01,1928.53,22.51,0,76.37,51.83,Normal agricultural operation
EVT_00133,2026-01-11 01:57,gateway,FARMER_095,config_change,device_config,success,1,71.184.68.174,17.84227,74.38258,4.22,17.80448,74.3863,laptop,linux,35.78,30.35,59.21,75.41,1067.43,33.37,0,84.21,70.73,Overall behavioral deviation
EVT_00134,2026-01-29 17:54,gateway,FARMER_105,login,auth_session,success,1,55.18.133.140,32.19399,96.59462,3.72,32.1786,96.62976,laptop,windows,36.57,39.32,50.38,84.68,1027.56,10.64,0,75.95,18.18,Normal agricultural operation
EVT_00135,2026-01-17 13:26,irrigation_controller,FARMER_002,config_change,irrigation_config,success,0,218.84.71.115,8.73745,83.84817,6.09,8.76954,83.8033,PC,windows,40.68,19.69,56.34,87.63,1066.48,15.28,0,72.77,42.04,Normal agricultural operation
EVT_00136,2026-01-10 09:51,irrigation_controller,FARMER_117,config_change,irrigation_config,success,1,100.240.232.226,36.84151,92.97746,5.28,36.88752,92.96261,phone,ios,44.81,33.58,52.9,71.68,1189.5,9.57,0,63.45,61.29,Normal agricultural operation
EVT_00137,2026-01-30 17:37,gateway,FARMER_010,transmit,sensor_data,success,1,97.114.207.91,21.78188,93.29877,0.24,21.78319,93.30056,PC,windows,34.89,29.94,66.04,84.84,1021.97,9.59,0,81.86,23.11,Normal agricultural operation
EVT_00138,2026-02-02 15:29,gateway,FARMER_016,transmit,sensor_data,success,0,107.169.58.124,15.74026,85.67388,1.0,15.74236,85.6648,PC,linux,53.37,32.65,63.63,72.57,1128.34,13.06,0,72.71,28.2,Normal agricultural operation
EVT_00139,2026-01-27 01:04,soil_sensor,FARMER_008,read,sensor_data,success,0,67.92.207.154,22.55485,93.26784,4.82,22.517,93.24504,laptop,windows,45.7,42.02,46.08,82.87,1427.9,25.1,0,89.2,36.2,Normal agricultural operation
EVT_00140,2026-02-04 22:18,soil_sensor,FARMER_080,read,sensor_data,success,1,43.175.232.153,25.229,71.46526,3.22,25.25602,71.47671,phone,android,55.43,35.26,91.4,65.4,1281.42,17.66,0,81.81,28.96,Normal agricultural operation
EVT_00141,2026-01-22 15:46,irrigation_controller,FARMER_077,config_change,irrigation_config,success,0,201.60.47.124,33.78136,85.97241,4.22,33.81833,85.96206,phone,ios,29.61,28.8,80.75,84.64,1450.43,32.86,0,79.86,16.39,Normal agricultural operation
EVT_00142,2026-01-27 19:23,gateway,FARMER_095,transmit,sensor_data,success,0,109.68.130.123,17.84549,74.34468,6.34,17.80448,74.3863,PC,linux,29.65,29.95,64.57,79.93,1222.39,3.01,0,73.26,35.82,Normal agricultural operation
EVT_00143,2026-01-18 01:37,gateway,FARMER_027,config_change,device_config,success,1,105.185.54.40,36.90268,92.93797,2.76,36.88752,92.96261,PC,linux,25.57,25.11,78.08,79.27,1536.33,27.14,0,66.61,22.25,Normal agricultural operation
EVT_00144,2026-01-26 10:40,irrigation_controller,FARMER_062,config_change,irrigation_config,success,1,79.176.203.189,34.55738,75.16813,4.21,34.52188,75.1522,PC,windows,39.11,16.83,70.66,85.12,1684.03,7.63,0,84.51,40.68,Normal agricultural operation
EVT_00145,2026-01-26 01:22,irrigation_controller,FARMER_090,config_change,irrigation_config,success,0,42.199.2.206,12.99535,79.00138,3.61,12.96302,79.00421,PC,linux,50.64,33.7,48.85,93.92,1060.36,0.0,0,57.03,23.97,Normal agricultural operation
EVT_00146,2026-01-14 00:54,gateway,FARMER_077,config_change,device_config,success,0,199.89.253.113,24.08745,76.62022,3.68,24.11728,76.60453,PC,linux,53.1,35.36,87.69,58.37,1233.35,3.78,0,60.14,53.6,Normal agricultural operation
EVT_00147,2026-01-17 08:55,soil_sensor,FARMER_084,read,sensor_data,success,0,41.44.141.200,11.08935,85.52957,1.99,11.10404,85.54006,PC,windows,20.89,28.36,68.92,82.54,1036.97,33.38,0,88.74,25.6,Normal agricultural operation
EVT_00148,2026-02-13 20:10,gateway,FARMER_036,transmit,sensor_data,success,0,156.99.232.239,30.1203,83.35637,2.44,30.11281,83.38026,laptop,windows,35.88,20.07,56.61,76.26,1573.83,7.31,0,74.97,31.14,Normal agricultural operation
EVT_00149,2026-01-25 11:32,gateway,FARMER_102,transmit,sensor_data,success,1,178.226.193.145,29.38467,70.54698,3.9,29.35767,70.52123,laptop,linux,62.6,19.16,51.49,81.22,451.53,26.85,0,80.6,44.76,Normal agricultural operation
EVT_00150,2026-02-06 09:59,weather_station,FARMER_053,read,sensor_data,success,1,133.4.134.64,20.11682,95.12385,4.88,20.15752,95.10648,laptop,windows,61.86,24.68,59.84,76.16,1720.23,9.32,0,71.46,20.23,Normal agricultural operation
EVT_00151,2026-02-03 23:00,gateway,FARMER_120,config_change,device_config,success,0,128.102.120.189,27.51629,89.77475,5.05,27.47902,89.80407,phone,android,48.3,22.77,64.37,73.04,2729.9,26.82,0,74.16,37.73,Normal agricultural operation
EVT_00152,2026-02-09 00:10,irrigation_controller,FARMER_006,config_change,irrigation_config,success,1,96.161.252.230,8.33203,83.62058,5.33,8.33295,83.57214,PC,linux,42.07,17.99,77.95,91.84,1872.74,0.0,0,93.6,50.69,Normal agricultural operation
EVT_00153,2026-01-02 11:34,irrigation_controller,FARMER_045,config_change,irrigation_config,success,1,221.89.234.250,24.1371,76.60054,2.24,24.11728,76.60453,PC,windows,50.92,30.46,51.38,73.95,917.27,9.95,0,64.77,15.71,Normal agricultural operation
EVT_00154,2026-01-22 10:50,irrigation_controller,FARMER_044,config_change,irrigation_config,success,1,48.255.217.54,26.56345,74.46034,2.57,26.54338,74.47311,laptop,linux,39.13,18.84,68.95,100.0,13000.37,21.27,0,52.49,79.35,Abnormal irrigation behavior
EVT_00155,2026-01-22 12:37,gateway,FARMER_002,transmit,sensor_data,success,0,108.255.68.229,10.6649,86.17594,3.85,10.63637,86.19594,PC,windows,26.01,38.21,88.57,89.46,393.52,17.07,0,62.27,37.22,Normal agricultural operation
EVT_00156,2026-01-17 10:16,weather_station,FARMER_072,read,sensor_data,success,1,89.10.210.32,8.80628,83.84961,6.53,8.76954,83.8033,phone,android,45.64,37.3,61.41,72.39,1992.01,16.69,0,58.8,38.12,Normal agricultural operation
EVT_00157,2026-01-04 13:38,irrigation_controller,FARMER_079,update,irrigation_config,success,1,119.74.85.164,32.92161,87.41159,1.36,32.92943,87.40036,laptop,windows,52.49,33.94,54.52,98.77,1081.9,1.78,0,49.5,44.38,Normal agricultural operation
EVT_00158,2026-02-05 13:01,gateway,FARMER_047,transmit,sensor_data,success,1,106.85.94.219,32.1411,96.60322,4.86,32.1786,96.62976,laptop,windows,58.6,32.22,77.63,100.0,2162.99,11.72,0,76.89,20.16,Normal agricultural operation
EVT_00159,2026-02-05 02:03,irrigation_controller,FARMER_068,update,irrigation_config,success,0,27.134.79.22,26.58654,74.46209,4.92,26.54338,74.47311,phone,android,40.9,20.29,75.86,92.22,1383.19,17.35,0,53.89,19.15,Normal agricultural operation
EVT_00160,2026-02-09 07:58,irrigation_controller,FARMER_060,update,irrigation_config,success,1,141.227.69.249,17.15722,95.34003,1.11,17.14814,95.34438,PC,linux,64.62,17.28,59.85,75.27,1858.6,0.0,0,68.87,41.26,Normal agricultural operation
EVT_00161,2026-01-21 02:37,weather_station,FARMER_047,read,sensor_data,success,1,67.79.155.3,32.18093,96.65559,2.44,32.1786,96.62976,phone,ios,38.32,40.84,56.35,64.94,1318.86,6.57,0,78.85,38.56,Normal agricultural operation
EVT_00162,2026-01-28 04:05,soil_sensor,FARMER_102,read,sensor_data,success,0,141.191.96.106,21.18895,96.84225,2.69,21.19524,96.86726,PC,linux,18.87,33.01,53.67,97.24,1734.81,0.0,0,73.01,38.01,Normal agricultural operation
EVT_00163,2026-01-28 21:47,gateway,FARMER_089,transmit,sensor_data,success,1,73.137.211.49,34.49012,75.13116,4.02,34.52188,75.1522,PC,linux,34.35,25.16,56.06,73.71,1505.86,15.39,0,65.98,39.16,Normal agricultural operation
EVT_00164,2026-01-05 15:42,weather_station,FARMER_035,read,sensor_data,success,0,184.224.4.60,33.51013,72.57402,3.88,33.54506,72.57466,laptop,linux,40.18,23.91,87.9,95.63,1290.72,17.3,0,62.16,26.84,Normal agricultural operation
EVT_00165,2026-02-08 09:22,gateway,FARMER_019,transmit,sensor_data,success,0,69.200.36.140,23.92759,92.28437,5.36,23.95943,92.2448,laptop,linux,45.13,25.95,64.29,69.47,1393.5,4.28,0,75.68,37.79,Normal agricultural operation
EVT_00166,2026-01-21 23:21,gateway,FARMER_099,config_change,device_config,success,0,134.106.242.100,20.32982,90.40608,6.86,20.2837,90.36246,phone,android,38.62,29.62,44.07,91.54,1817.04,12.15,0,90.42,38.52,Normal agricultural operation
EVT_00167,2026-01-03 08:53,gateway,FARMER_086,transmit,sensor_data,success,0,29.120.222.84,23.51735,83.98679,4.35,23.55061,84.00918,phone,ios,42.42,28.83,88.33,86.39,435.16,17.08,0,71.21,26.43,Normal agricultural operation
EVT_00168,2026-01-08 04:14,irrigation_controller,FARMER_012,update,irrigation_config,success,1,195.30.30.92,33.56519,72.60381,3.51,33.54506,72.57466,phone,ios,46.07,32.77,100.0,85.65,239.05,18.67,0,59.84,57.39,Normal agricultural operation
EVT_00169,2026-01-09 18:46,gateway,FARMER_089,login,auth_session,success,1,35.128.20.125,32.43646,68.91038,2.05,32.44271,68.93091,PC,linux,45.09,35.38,48.97,98.58,1105.68,33.63,0,93.48,40.69,Normal agricultural operation
EVT_00170,2026-01-04 03:13,irrigation_controller,FARMER_020,config_change,irrigation_config,success,1,76.134.187.117,36.91511,92.96321,3.07,36.88752,92.96261,PC,windows,33.54,39.28,49.0,67.2,1981.91,13.45,0,81.23,20.7,Normal agricultural operation
EVT_00171,2026-02-14 00:24,irrigation_controller,FARMER_105,config_change,irrigation_config,success,1,49.254.78.157,32.16086,96.64385,2.38,32.1786,96.62976,phone,android,37.22,29.51,67.03,73.65,1605.89,10.2,0,68.73,42.88,Normal agricultural operation
EVT_00172,2026-01-26 23:41,gateway,FARMER_108,config_change,device_config,success,1,169.250.131.13,9.97923,71.74513,3.92,10.00716,71.72335,phone,android,42.54,18.46,34.42,87.76,664.65,8.92,0,64.4,23.3,Normal agricultural operation
EVT_00173,2026-02-03 20:04,irrigation_controller,FARMER_106,update,irrigation_config,success,1,204.29.136.136,10.03059,71.7568,4.49,10.00716,71.72335,phone,android,47.7,29.0,60.13,62.97,1594.96,26.35,0,76.17,44.45,Normal agricultural operation
EVT_00174,2026-01-09 03:24,irrigation_controller,FARMER_096,config_change,irrigation_config,success,1,192.54.183.173,36.12115,72.81573,2.35,36.10089,72.82302,phone,android,60.22,33.0,44.72,59.51,1271.95,1.77,0,71.42,48.9,Normal agricultural operation
EVT_00175,2026-02-12 11:39,weather_station,FARMER_116,read,sensor_data,success,1,141.166.190.106,29.35073,70.54382,2.32,29.35767,70.52123,PC,windows,33.68,27.59,66.37,48.2,1257.35,40.53,0,60.77,25.15,Normal agricultural operation
EVT_00176,2026-02-03 01:19,gateway,FARMER_037,login,auth_session,success,0,78.3.153.253,17.77596,74.36779,3.73,17.80448,74.3863,PC,linux,46.24,39.41,54.27,63.54,936.42,24.21,0,85.92,46.56,Normal agricultural operation
EVT_00177,2026-01-08 02:30,soil_sensor,FARMER_034,read,sensor_data,success,1,150.127.119.66,19.5418,82.76624,4.66,19.58261,82.77626,phone,android,38.19,14.25,76.06,100.0,984.43,2.83,0,94.0,39.95,Normal agricultural operation
EVT_00178,2026-01-14 16:06,gateway,FARMER_094,login,auth_session,success,1,15.171.178.226,20.39457,93.64687,3.94,20.40292,93.61009,phone,android,32.42,21.52,47.18,96.09,1564.34,9.56,0,94.71,44.86,Normal agricultural operation
EVT_00179,2026-01-15 20:59,irrigation_controller,FARMER_090,config_change,irrigation_config,success,0,40.25.201.249,20.30898,90.36999,2.92,20.2837,90.36246,phone,android,21.22,36.56,71.12,90.16,237.3,17.5,0,64.08,57.76,Normal agricultural operation
EVT_00180,2026-01-19 03:17,irrigation_controller,FARMER_056,config_change,irrigation_config,success,0,196.69.246.144,30.1116,83.39548,1.47,30.11281,83.38026,phone,android,38.98,30.34,74.79,60.75,1720.15,10.66,0,72.41,32.06,Normal agricultural operation
EVT_00181,2026-01-19 19:44,irrigation_controller,FARMER_047,update,irrigation_config,success,1,49.164.176.153,35.7116,70.78525,5.58,35.75918,70.80477,laptop,linux,31.98,23.22,72.72,75.32,1150.44,9.65,0,75.09,25.96,Normal agricultural operation
EVT_00182,2026-02-03 15:49,gateway,FARMER_032,login,auth_session,success,0,210.147.7.88,33.84876,85.94257,3.83,33.81833,85.96206,laptop,windows,36.54,22.73,84.43,84.18,2094.01,15.03,0,55.81,24.33,Normal agricultural operation
EVT_00183,2026-01-29 08:31,gateway,FARMER_019,config_change,device_config,success,0,97.22.130.44,23.93783,92.27372,3.8,23.95943,92.2448,PC,linux,59.91,34.3,77.86,80.73,1130.35,34.38,0,58.88,25.21,Normal agricultural operation
EVT_00184,2026-01-01 20:50,weather_station,FARMER_112,read,sensor_data,success,1,60.194.50.232,21.70593,73.5316,1.02,21.70746,73.52189,phone,android,20.05,37.42,100.0,59.48,918.09,36.9,0,84.94,34.07,Normal agricultural operation
EVT_00185,2026-01-14 21:03,weather_station,FARMER_063,read,sensor_data,success,1,191.80.9.89,21.18078,96.84749,2.61,21.19524,96.86726,PC,linux,48.91,18.32,85.81,59.67,1363.01,12.75,0,63.79,39.09,Normal agricultural operation
EVT_00186,2026-01-07 21:42,weather_station,FARMER_115,read,sensor_data,success,1,169.70.44.187,21.78526,93.31836,1.85,21.78319,93.30056,PC,windows,38.43,19.81,72.71,69.15,1550.77,6.39,0,65.26,38.32,Normal agricultural operation
EVT_00187,2026-01-06 23:55,soil_sensor,FARMER_084,read,sensor_data,success,0,149.103.70.80,11.09705,85.58096,4.53,11.10404,85.54006,phone,android,35.17,40.47,70.14,77.77,748.83,33.75,0,72.09,44.93,Normal agricultural operation
EVT_00188,2026-02-10 01:20,irrigation_controller,FARMER_053,update,irrigation_config,success,1,114.140.77.200,24.24036,94.00533,5.42,24.27968,94.03686,PC,linux,20.09,20.24,50.28,71.66,1031.93,19.02,0,77.06,35.16,Normal agricultural operation
EVT_00189,2026-02-05 11:46,irrigation_controller,FARMER_018,update,irrigation_config,success,1,183.191.94.219,33.5442,72.53841,3.36,33.54506,72.57466,phone,android,63.66,33.08,74.84,81.05,385.33,23.56,0,100.0,52.44,Normal agricultural operation
EVT_00190,2026-01-04 00:14,soil_sensor,FARMER_119,read,sensor_data,success,1,222.250.166.222,20.19628,95.09924,4.38,20.15752,95.10648,phone,ios,40.38,28.32,48.25,96.92,984.04,1.05,0,70.84,31.82,Normal agricultural operation
EVT_00191,2026-02-02 01:04,gateway,FARMER_005,transmit,sensor_data,success,0,116.233.21.225,14.39465,68.17802,1.14,14.39278,68.18846,PC,windows,27.35,26.15,59.75,76.74,1132.44,24.74,0,65.92,65.0,Normal agricultural operation
